Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2015-03-20 00:00:00-04:00,175.9243889569844,177.0233375653128,175.73983133415814,176.51161193847656,177715100,0.931,0.0,0.0
2015-03-23 00:00:00-04:00,176.519875050855,177.0987133067323,176.16754150390625,176.16754150390625,71784500,0.0,0.0,0.0
2015-03-24 00:00:00-04:00,176.0418242627091,176.50320549492446,175.11065186959217,175.17776489257812,77805300,0.0,0.0,0.0
2015-03-25 00:00:00-04:00,175.38745043938636,175.62233956889628,172.56876808476972,172.61070251464844,159521700,0.0,0.0,0.0
2015-03-26 00:00:00-04:00,171.93962157043225,173.12245170579635,171.23494128492896,172.19967651367188,153067200,0.0,0.0,0.0
2015-03-27 00:00:00-04:00,172.08225325896274,172.77013937466884,171.88929850900175,172.59397888183594,118939000,0.0,0.0,0.0
2015-03-30 00:00:00-04:00,173.63417138321057,175.00157187127655,173.61740272973037,174.69956970214844,96180400,0.0,0.0,0.0
2015-03-31 00:00:00-04:00,173.86905839436707,174.57373864731494,173.11405938109993,173.1727752685547,126768700,0.0,0.0,0.0
2015-04-01 00:00:00-04:00,173.13923286326207,173.1643986447905,171.56210895148365,172.56039428710938,137303600,0.0,0.0,0.0
2015-04-02 00:00:00-04:00,172.49325362422337,173.6341491391599,172.30869605559414,173.18115234375,86900900,0.0,0.0,0.0
2015-04-06 00:00:00-04:00,172.28353038574508,174.86732354767153,172.1493171725195,174.3472137451172,114368200,0.0,0.0,0.0
2015-04-07 00:00:00-04:00,174.37237817706296,175.12737709755754,173.8522683785221,173.8858184814453,81236300,0.0,0.0,0.0
2015-04-08 00:00:00-04:00,174.1123806275311,174.91771136792167,173.71809958570398,174.4730987548828,89351900,0.0,0.0,0.0
2015-04-09 00:00:00-04:00,174.30527075260483,175.47971639998357,173.81032671553078,175.2448272705078,85548900,0.0,0.0,0.0
2015-04-10 00:00:00-04:00,175.49650446004057,176.24311910694954,175.2951782274796,176.201171875,72722900,0.0,0.0,0.0
2015-04-13 00:00:00-04:00,176.05860236602345,176.69616971835387,175.3539347876065,175.40426635742188,74436600,0.0,0.0,0.0
2015-04-14 00:00:00-04:00,175.20288536678675,175.92433417668582,174.57371533956655,175.73977661132812,75099900,0.0,0.0,0.0
2015-04-15 00:00:00-04:00,176.20959523968062,177.04009167365342,176.12570076328947,176.5283660888672,99529300,0.0,0.0,0.0
2015-04-16 00:00:00-04:00,176.19282185055138,176.9897682107525,175.9914827782951,176.47804260253906,68934900,0.0,0.0,0.0
2015-04-17 00:00:00-04:00,175.27840036316306,175.52167383265424,173.65932934034842,174.44789123535156,191113200,0.0,0.0,0.0
2015-04-20 00:00:00-04:00,175.3790304334716,176.3773155039036,175.29514878415966,176.04176330566406,92189500,0.0,0.0,0.0
2015-04-21 00:00:00-04:00,176.72967104935714,176.8890628434434,175.53005963154556,175.83206176757812,72559800,0.0,0.0,0.0
2015-04-22 00:00:00-04:00,176.1760290304113,176.8807093376036,175.24485668210338,176.69615173339844,78264600,0.0,0.0,0.0
2015-04-23 00:00:00-04:00,176.2934564786841,177.79508294870962,176.17601190565125,177.1407470703125,102585900,0.0,0.0,0.0
2015-04-24 00:00:00-04:00,177.56018545664904,177.8202403703912,177.09879151267208,177.55178833007812,61327400,0.0,0.0,0.0
2015-04-27 00:00:00-04:00,178.12225516222117,178.24808406474068,176.62062865616187,176.81358337402344,79358100,0.0,0.0,0.0
2015-04-28 00:00:00-04:00,176.7884331968459,177.42598769337974,175.60559020677007,177.3756561279297,86863500,0.0,0.0,0.0
2015-04-29 00:00:00-04:00,176.47805453405152,177.24983516246252,175.83211563449643,176.64584350585938,125684900,0.0,0.0,0.0
2015-04-30 00:00:00-04:00,176.06694420984235,176.46122511692684,174.1710370054368,174.87571716308594,161304900,0.0,0.0,0.0
2015-05-01 00:00:00-04:00,175.66426108715956,176.81355367260554,175.5635979820535,176.7716064453125,103399700,0.0,0.0,0.0
2015-05-04 00:00:00-04:00,177.1994837474263,177.8622168305476,177.09043628856452,177.27499389648438,70927200,0.0,0.0,0.0
2015-05-05 00:00:00-04:00,177.031674320196,177.3924051407822,175.10221692764736,175.2448272705078,113326200,0.0,0.0,0.0
2015-05-06 00:00:00-04:00,175.79852875140244,176.10891526602617,173.44962427185916,174.52340698242188,135060200,0.0,0.0,0.0
2015-05-07 00:00:00-04:00,174.4226889551732,175.64747877418037,174.08713676392233,175.21963500976562,88244900,0.0,0.0,0.0
2015-05-08 00:00:00-04:00,176.9058688358821,177.72798089782032,176.8219743640418,177.52664184570312,155877300,0.0,0.0,0.0
2015-05-11 00:00:00-04:00,177.4846951590196,177.75313440948037,176.60385446749524,176.67935180664062,75708100,0.0,0.0,0.0
2015-05-12 00:00:00-04:00,175.8404162032118,176.69609090993532,175.0099072701717,176.1508026123047,119727600,0.0,0.0,0.0
2015-05-13 00:00:00-04:00,176.5619019507486,177.19107202579508,175.94951332850945,176.1844024658203,94667900,0.0,0.0,0.0
2015-05-14 00:00:00-04:00,177.20784829709427,178.11385471472957,176.93101193610866,178.02157592773438,95934000,0.0,0.0,0.0
2015-05-15 00:00:00-04:00,178.21450805664062,178.35711839226926,177.72794837011514,178.21450805664062,76510100,0.0,0.0,0.0
2015-05-18 00:00:00-04:00,178.04678523291273,179.0198920967141,177.97967220773663,178.7682342529297,74549700,0.0,0.0,0.0
2015-05-19 00:00:00-04:00,178.88563064113592,179.1624669951982,178.42423671769882,178.70945739746094,72114600,0.0,0.0,0.0
2015-05-20 00:00:00-04:00,178.81014070559573,179.3386476958217,178.26486506207593,178.58364868164062,76857500,0.0,0.0,0.0
2015-05-21 00:00:00-04:00,178.4410547443657,179.3134984143724,178.2732657919991,179.10377502441406,64764600,0.0,0.0,0.0
2015-05-22 00:00:00-04:00,178.71783774837638,179.137284432991,178.60879031471453,178.6759033203125,57433500,0.0,0.0,0.0
2015-05-26 00:00:00-04:00,178.18093787587597,178.60878166578308,176.33537511304039,176.75482177734375,124308600,0.0,0.0,0.0
2015-05-27 00:00:00-04:00,177.21628498052334,178.66756742249567,176.8052224805537,178.43267822265625,93214000,0.0,0.0,0.0
2015-05-28 00:00:00-04:00,178.12227823766526,178.34038596378747,177.53505528233595,178.23133850097656,74974600,0.0,0.0,0.0
2015-05-29 00:00:00-04:00,178.16419488782637,178.20612931989973,176.85552315478262,177.12396240234375,124919600,0.0,0.0,0.0
2015-06-01 00:00:00-04:00,177.7950360621164,178.1305882392932,176.68769083654195,177.48464965820312,93338800,0.0,0.0,0.0
2015-06-02 00:00:00-04:00,177.0232815251902,178.00478522650633,176.3941115012314,177.30850219726562,91531000,0.0,0.0,0.0
2015-06-03 00:00:00-04:00,177.8454028037377,178.40745985201056,177.28334575546486,177.77828979492188,87820900,0.0,0.0,0.0
2015-06-04 00:00:00-04:00,177.06521887192548,177.7279389612918,175.957873547318,176.2766571044922,151882800,0.0,0.0,0.0
2015-06-05 00:00:00-04:00,176.12569562022935,176.6542026449608,175.31196786489662,175.97470092773438,121704700,0.0,0.0,0.0
2015-06-08 00:00:00-04:00,175.8655906120021,176.0165980620127,174.8169739887192,174.89247131347656,89063300,0.0,0.0,0.0
2015-06-09 00:00:00-04:00,174.8673553466797,175.41264382640088,174.22980086630517,174.8673553466797,105034700,0.0,0.0,0.0
2015-06-10 00:00:00-04:00,175.63913106141447,177.35048099953426,175.58041517165012,176.96458435058594,134551300,0.0,0.0,0.0
2015-06-11 00:00:00-04:00,177.40916197937838,177.92088743462574,177.17427286554323,177.53500366210938,73876400,0.0,0.0,0.0
2015-06-12 00:00:00-04:00,176.70448649628455,177.40915380532277,175.89914328560076,176.1759796142578,135382400,0.0,0.0,0.0
2015-06-15 00:00:00-04:00,175.02673953829878,175.70624122603547,174.31367494224236,175.4210205078125,124384200,0.0,0.0,0.0
2015-06-16 00:00:00-04:00,175.26998917978617,176.46122905361497,175.0938287368166,176.37733459472656,85308200,0.0,0.0,0.0
2015-06-17 00:00:00-04:00,176.6625518798828,177.27495325690813,175.63071661796585,176.6625518798828,126708600,0.0,0.0,0.0
2015-06-18 00:00:00-04:00,177.26656625110107,178.96951886696155,176.6961248706443,178.49974060058594,165867900,0.0,0.0,0.0
2015-06-19 00:00:00-04:00,178.2552925170361,178.3311570920234,177.32801594687112,177.7073516845703,130478700,1.03,0.0,0.0
2015-06-22 00:00:00-04:00,178.63464567644726,179.20786189371677,178.40703906652482,178.61778259277344,70696000,0.0,0.0,0.0
2015-06-23 00:00:00-04:00,178.8285042054309,179.08139897849242,178.34801571310027,178.74420166015625,68476800,0.0,0.0,0.0
2015-06-24 00:00:00-04:00,178.47450502921615,178.85384086021523,177.42078724157093,177.44607543945312,92307300,0.0,0.0,0.0
2015-06-25 00:00:00-04:00,177.95183240072288,178.07827336688385,176.8306753372956,176.9065399169922,97107400,0.0,0.0,0.0
2015-06-26 00:00:00-04:00,177.26894278354186,177.5134123721948,176.31639120047888,176.8727569580078,104174800,0.0,0.0,0.0
2015-06-29 00:00:00-04:00,175.38070629896635,176.88119867361306,173.08781647333012,173.16368103027344,202621300,0.0,0.0,0.0
2015-06-30 00:00:00-04:00,174.71478287974801,174.76537212338854,173.04569799695165,173.5261993408203,182925100,0.0,0.0,0.0
2015-07-01 00:00:00-04:00,175.1110252379047,175.36392006796436,174.12474697716087,174.91714477539062,135979900,0.0,0.0,0.0
2015-07-02 00:00:00-04:00,175.39756529484848,175.5661574828298,174.33541007132322,174.75689697265625,104373700,0.0,0.0,0.0
2015-07-06 00:00:00-04:00,173.45877499816478,175.04355747579245,173.25645659425425,174.2595977783203,117975400,0.0,0.0,0.0
2015-07-07 00:00:00-04:00,174.46190311735685,175.4818944449592,172.05942209404085,175.35545349121094,173820200,0.0,0.0,0.0
2015-07-08 00:00:00-04:00,174.00670311754243,174.29331120955473,172.17745095932744,172.41348266601562,164020100,0.0,0.0,0.0
2015-07-09 00:00:00-04:00,174.5293207925428,174.79065352152926,172.61577918893985,172.72535705566406,144113100,0.0,0.0,0.0
2015-07-10 00:00:00-04:00,174.74007092262175,175.3217250277559,172.76751489345892,174.90023803710938,129456900,0.0,0.0,0.0
2015-07-13 00:00:00-04:00,176.17312407198722,176.94022056305585,176.13097280345875,176.8306427001953,106069400,0.0,0.0,0.0
2015-07-14 00:00:00-04:00,176.78850000389795,177.90965691476003,176.72948565254435,177.59774780273438,81709600,0.0,0.0,0.0
2015-07-15 00:00:00-04:00,177.6399253571386,178.10356367651093,177.05827118035907,177.5387725830078,97914100,0.0,0.0,0.0
2015-07-16 00:00:00-04:00,178.60089340544462,178.96337890625,178.35643661034132,178.96337890625,106683300,0.0,0.0,0.0
2015-07-17 00:00:00-04:00,178.95492994115565,179.17411139512424,178.54188094762046,179.11509704589844,89030000,0.0,0.0,0.0
2015-07-20 00:00:00-04:00,179.34267308235871,179.70514563643835,178.88747289725137,179.20779418945312,70446800,0.0,0.0,0.0
2015-07-21 00:00:00-04:00,179.07295673393776,179.33428947294928,178.1962694527049,178.49974060058594,77965000,0.0,0.0,0.0
2015-07-22 00:00:00-04:00,177.8085326724392,178.5166407396643,177.7748193657927,178.179443359375,88667900,0.0,0.0,0.0
2015-07-23 00:00:00-04:00,178.3142895788303,178.41544234296634,176.81379688458756,177.17626953125,90509100,0.0,0.0,0.0
2015-07-24 00:00:00-04:00,177.27745073521845,177.33645223189467,175.0014233028297,175.33860778808594,117755000,0.0,0.0,0.0
2015-07-27 00:00:00-04:00,174.4450573446826,174.9592720455508,173.87182828436815,174.318603515625,132361100,0.0,0.0,0.0
2015-07-28 00:00:00-04:00,175.16152987037316,176.60302080722076,174.3269939946678,176.459716796875,123544800,0.0,0.0,0.0
2015-07-29 00:00:00-04:00,176.58620128637875,177.9012387529939,176.44289724068489,177.67364501953125,105791300,0.0,0.0,0.0
2015-07-30 00:00:00-04:00,177.15943906341013,177.88439730032104,176.53563360191248,177.71580505371094,91304400,0.0,0.0,0.0
2015-07-31 00:00:00-04:00,178.2216101876281,178.2468983855103,177.15946728827745,177.44607543945312,103266900,0.0,0.0,0.0
2015-08-03 00:00:00-04:00,177.4123228492579,177.4713243436643,175.88652902584803,176.84751892089844,113965700,0.0,0.0,0.0
2015-08-04 00:00:00-04:00,176.77169819719282,177.23533660867483,176.01302651496135,176.501953125,81820800,0.0,0.0,0.0
2015-08-05 00:00:00-04:00,177.4038479344665,178.12880597540143,176.79690572053212,177.08352661132812,85786800,0.0,0.0,0.0
2015-08-06 00:00:00-04:00,177.26902601699894,177.37861677114512,175.04357480472143,175.6336669921875,116030800,0.0,0.0,0.0
2015-08-07 00:00:00-04:00,175.47347796061769,175.62520711257352,174.3860342538824,175.29644775390625,117858000,0.0,0.0,0.0
2015-08-10 00:00:00-04:00,176.41760693902745,177.5893403459408,176.41760693902745,177.5050506591797,80270700,0.0,0.0,0.0
2015-08-11 00:00:00-04:00,176.1563372406867,176.57782438288814,175.13633269694185,175.9034423828125,126081400,0.0,0.0,0.0
2015-08-12 00:00:00-04:00,174.58838503366118,176.29962161061687,173.11318020092247,176.11416625976562,172123700,0.0,0.0,0.0
2015-08-13 00:00:00-04:00,175.95395998764815,176.64520484401035,175.34701767666365,175.89495849609375,89383300,0.0,0.0,0.0
2015-08-14 00:00:00-04:00,175.7010347475112,176.6114480561212,175.55773073542818,176.53558349609375,72786500,0.0,0.0,0.0
2015-08-17 00:00:00-04:00,175.9370837010872,177.52186584472656,175.47344549572972,177.52186584472656,79072600,0.0,0.0,0.0
2015-08-18 00:00:00-04:00,177.24373741781912,177.59778501183297,176.771673959134,177.00770568847656,71692700,0.0,0.0,0.0
2015-08-19 00:00:00-04:00,176.25746402069578,177.03299870433477,174.79069721452058,175.60838317871094,172946000,0.0,0.0,0.0
2015-08-20 00:00:00-04:00,174.08258542857715,175.58307837227076,171.8824224035129,171.94143676757812,194327900,0.0,0.0,0.0
2015-08-21 00:00:00-04:00,170.05312661598893,171.9161046534397,166.50421358805445,166.76553344726562,346588500,0.0,0.0,0.0
2015-08-24 00:00:00-04:00,158.04918781110874,166.4704891953121,153.7584407033453,159.74356079101562,507244300,0.0,0.0,0.0
2015-08-25 00:00:00-04:00,164.74241275902628,164.75927584163495,157.56870820924377,157.86375427246094,369833100,0.0,0.0,0.0
2015-08-26 00:00:00-04:00,161.91844617345566,164.20289849210744,158.79100699875787,163.9247283935547,339257000,0.0,0.0,0.0
2015-08-27 00:00:00-04:00,166.08280001447682,168.10593318726143,164.55701859110977,167.9794921875,274143900,0.0,0.0,0.0
2015-08-28 00:00:00-04:00,167.3303201282939,168.45990207383537,166.8413937199041,167.9878387451172,160414400,0.0,0.0,0.0
2015-08-31 00:00:00-04:00,167.0016021964279,167.86143939406244,166.0743255261589,166.6306915283203,163298800,0.0,0.0,0.0
2015-09-01 00:00:00-04:00,162.79511151198918,164.18602613098315,160.78040445425907,161.6571044921875,256000400,0.0,0.0,0.0
2015-09-02 00:00:00-04:00,164.05958354757485,164.7676914305466,162.20504345822164,164.7255401611328,160269300,0.0,0.0,0.0
2015-09-03 00:00:00-04:00,165.44204059800148,166.9509709691853,164.34618490024872,164.84353637695312,152087800,0.0,0.0,0.0
2015-09-04 00:00:00-04:00,162.56752434516008,163.4189233671046,161.52223206194452,162.3483428955078,207081000,0.0,0.0,0.0
2015-09-08 00:00:00-04:00,165.1723520306672,166.5801172752047,164.52325835315708,166.42837524414062,116025700,0.0,0.0,0.0
2015-09-09 00:00:00-04:00,168.0215644726265,168.14800541293639,163.83198314687897,164.202880859375,149347700,0.0,0.0,0.0
2015-09-10 00:00:00-04:00,164.00905269798605,166.25136708054222,163.74773276294474,165.09649658203125,158611100,0.0,0.0,0.0
2015-09-11 00:00:00-04:00,164.7002498916274,165.91413440394695,163.9837169089284,165.84669494628906,119691200,0.0,0.0,0.0
2015-09-14 00:00:00-04:00,166.023751496023,166.07432788552637,164.74242722329268,165.23135375976562,79452000,0.0,0.0,0.0
2015-09-15 00:00:00-04:00,165.73712376617172,167.74340606413344,165.18919579437753,167.296630859375,113806200,0.0,0.0,0.0
2015-09-16 00:00:00-04:00,167.6001039148375,168.94042954424017,167.254481473214,168.7465362548828,99581600,0.0,0.0,0.0
2015-09-17 00:00:00-04:00,168.61170299738802,171.0310348340377,167.9878974591187,168.3672332763672,276046600,0.0,0.0,0.0
2015-09-18 00:00:00-04:00,165.83615043823173,168.35278741070658,165.20063304738866,165.61582946777344,223657500,1.033,0.0,0.0
2015-09-21 00:00:00-04:00,166.454667906631,167.50538140747165,165.41242331383143,166.47161865234375,105726200,0.0,0.0,0.0
2015-09-22 00:00:00-04:00,164.28546291073908,164.77693117411926,163.1669462569154,164.31088256835938,153890900,0.0,0.0,0.0
2015-09-23 00:00:00-04:00,164.4803496195098,164.95486712985937,163.46352453595617,164.04820251464844,92790600,0.0,0.0,0.0
2015-09-24 00:00:00-04:00,162.8195910927553,163.92115743170908,161.4722969902439,163.45510864257812,159378800,0.0,0.0,0.0
2015-09-25 00:00:00-04:00,164.92946689768547,165.2345157516431,162.531446476503,163.41270446777344,155054800,0.0,0.0,0.0
2015-09-28 00:00:00-04:00,162.50603058551602,162.61619106938852,158.99797514845,159.31149291992188,178515900,0.0,0.0,0.0
2015-09-29 00:00:00-04:00,159.5318506435529,160.77746603562392,158.39638283109798,159.4047393798828,159045600,0.0,0.0,0.0
2015-09-30 00:00:00-04:00,161.31124410118346,162.54839021375767,160.52320880474448,162.37892150878906,163452000,0.0,0.0,0.0
2015-10-01 00:00:00-04:00,162.7603029120374,163.10772231855458,160.8452811137989,162.80267333984375,131079000,0.0,0.0,0.0
2015-10-02 00:00:00-04:00,160.80284159308516,165.25993198893536,160.25205212754128,165.23451232910156,211003300,0.0,0.0,0.0
2015-10-05 00:00:00-04:00,166.47165339991278,168.4036250662486,166.36149292423195,168.17483520507812,126320800,0.0,0.0,0.0
2015-10-06 00:00:00-04:00,168.0392618032449,168.60698909438074,166.9292268810514,167.5986328125,110274500,0.0,0.0,0.0
2015-10-07 00:00:00-04:00,168.53922961148083,169.3272780058243,167.33598474075293,168.9713897705078,124307300,0.0,0.0,0.0
2015-10-08 00:00:00-04:00,168.5815634347434,170.78469538042808,168.27651459502758,170.49659729003906,153055200,0.0,0.0,0.0
2015-10-09 00:00:00-04:00,170.64066753290442,171.08128363306977,169.96277970158891,170.59829711914062,107069200,0.0,0.0,0.0
2015-10-12 00:00:00-04:00,170.67458227959438,170.9626804499528,170.2424350240567,170.7593231201172,56395600,0.0,0.0,0.0
2015-10-13 00:00:00-04:00,170.02210398674123,171.30162078316107,169.51369776248876,169.68316650390625,88038700,0.0,0.0,0.0
2015-10-14 00:00:00-04:00,169.6238521198678,170.2085302913422,168.5731381232579,168.8697052001953,99106200,0.0,0.0,0.0
2015-10-15 00:00:00-04:00,169.53911283325684,171.47108487826563,169.1662738544594,171.46261596679688,134142200,0.0,0.0,0.0
2015-10-16 00:00:00-04:00,171.86933328461967,172.2591100631396,171.09823570890907,172.24217224121094,114580100,0.0,0.0,0.0
2015-10-19 00:00:00-04:00,171.58967781948093,172.32687377929688,171.27616007650323,172.32687377929688,76523900,0.0,0.0,0.0
2015-10-20 00:00:00-04:00,171.88630508041913,172.72517990581883,171.63209549438054,172.1066131591797,78448500,0.0,0.0,0.0
2015-10-21 00:00:00-04:00,172.53025265572137,172.6827706152304,170.86942827314326,171.03890991210938,102038000,0.0,0.0,0.0
2015-10-22 00:00:00-04:00,171.9964036283637,174.14021435051643,171.0388996596954,173.92837524414062,174911700,0.0,0.0,0.0
2015-10-23 00:00:00-04:00,175.61462239992647,176.20776932270886,174.80963636689083,175.83493041992188,144442300,0.0,0.0,0.0
2015-10-26 00:00:00-04:00,175.6569957774108,175.71630400587503,175.02994734579295,175.4027862548828,69033000,0.0,0.0,0.0
2015-10-27 00:00:00-04:00,174.72493813301426,175.40282603695877,174.37751880441772,175.0638885498047,77905800,0.0,0.0,0.0
2015-10-28 00:00:00-04:00,175.40278749125423,177.08054966435145,174.73338157585775,177.0551300048828,135906700,0.0,0.0,0.0
2015-10-29 00:00:00-04:00,176.54674841450787,177.32631491566698,176.4281190106279,176.95347595214844,90525500,0.0,0.0,0.0
2015-10-30 00:00:00-04:00,177.1483587161765,177.4703583434629,176.02985479079635,176.1908416748047,131076900,0.0,0.0,0.0
2015-11-02 00:00:00-05:00,176.52133861422092,178.47024851119176,176.39422736248193,178.27536010742188,86270800,0.0,0.0,0.0
2015-11-03 00:00:00-05:00,177.91946009511207,179.35149476761924,177.69067020083986,178.792236328125,95246100,0.0,0.0,0.0
2015-11-04 00:00:00-05:00,179.0887960114735,179.2158943107624,177.70760082091013,178.24990844726562,96224500,0.0,0.0,0.0
2015-11-05 00:00:00-05:00,178.30918867280653,178.77523724639366,177.1737342787081,178.07192993164062,78408700,0.0,0.0,0.0
